exp_type,n,d,int8,gpu_lat,npu_lat,smart_lat,winner,speedup,plan
prefill_multidim,32,1536,0,13.703346252441406,10.560989379882812,13.535737991333008,NPU,1.2975437962795737,"('GPU', 'GPU')"
prefill_multidim,40,1536,0,16.95871353149414,12.406587600708008,16.764163970947266,NPU,1.3669120049195764,"('GPU', 'GPU')"
prefill_multidim,64,1536,0,10.817527770996094,19.09494400024414,10.817289352416992,Smart,1.0000220405104583,"('GPU', 'GPU')"
prefill_multidim,100,1536,0,32.63258934020996,33.17737579345703,20.012378692626953,Smart,1.6306202196859587,"('GPU', 'GPU')"
prefill_multidim,128,1536,0,34.75379943847656,38.83194923400879,34.21163558959961,Smart,1.0158473525025438,"('GPU', 'GPU')"
prefill_multidim,180,1536,0,35.30454635620117,53.18737030029297,63.176631927490234,GPU,1.0,"('GPU', 'GPU')"
prefill_multidim,256,1536,0,41.30911827087402,86.9450569152832,35.349130630493164,Smart,1.1686035139783495,"('GPU', 'GPU')"
prefill_multidim,380,1536,0,55.617332458496094,121.01602554321289,55.61017990112305,Smart,1.0001286195690386,"('GPU', 'GPU')"
prefill_multidim,512,1536,0,104.7964096069336,208.8172435760498,102.70023345947266,Smart,1.0204106268978261,"('GPU', 'GPU')"
prefill_multidim,725,1536,0,154.4797420501709,240.97943305969238,155.6708812713623,GPU,1.0,"('GPU', 'GPU')"
prefill_multidim,1024,1536,0,207.67641067504883,575.9537220001221,202.56567001342773,Smart,1.0252300434781585,"('GPU', 'GPU')"
prefill_multidim,1500,1536,0,323.4236240386963,372.09272384643555,474.4575023651123,GPU,1.0,"('GPU', 'NPU')"
prefill_multidim,32,2048,0,9.794473648071289,13.617753982543945,13.925313949584961,GPU,1.0,"('GPU', 'NPU')"
prefill_multidim,40,2048,0,12.601375579833984,17.735004425048828,19.036293029785156,GPU,1.0,"('GPU', 'NPU')"
prefill_multidim,64,2048,0,27.241230010986328,26.5500545501709,36.23771667480469,NPU,1.0260329205542436,"('GPU', 'GPU')"
prefill_multidim,100,2048,0,38.485050201416016,44.534921646118164,53.29751968383789,GPU,1.0,"('GPU', 'NPU')"
prefill_multidim,128,2048,0,33.13708305358887,54.04949188232422,31.326770782470703,Smart,1.057788026850541,"('GPU', 'GPU')"
prefill_multidim,180,2048,0,53.784847259521484,79.3311595916748,40.819644927978516,Smart,1.3176216342503357,"('GPU', 'GPU')"
prefill_multidim,256,2048,0,69.48137283325195,117.6443099975586,58.733463287353516,Smart,1.1829946498014987,"('GPU', 'GPU')"
prefill_multidim,380,2048,0,103.01899909973145,158.3564281463623,97.92089462280273,Smart,1.0520634997930414,"('GPU', 'GPU')"
prefill_multidim,512,2048,0,126.26075744628906,234.50756072998047,124.91965293884277,Smart,1.0107357367387408,"('GPU', 'GPU')"
prefill_multidim,725,2048,0,191.64514541625977,251.89661979675293,148.909330368042,Smart,1.2869921914402045,"('GPU', 'GPU')"
prefill_multidim,1024,2048,0,209.15818214416504,500.13065338134766,209.8681926727295,GPU,1.0,"('GPU', 'GPU')"
prefill_multidim,1500,2048,0,323.5766887664795,528.193473815918,307.2798252105713,Smart,1.053035904797005,"('GPU', 'GPU')"
prefill_multidim,32,4096,0,28.937578201293945,40.41790962219238,30.86543083190918,GPU,1.0,"('GPU', 'GPU')"
prefill_multidim,40,4096,0,32.96351432800293,43.63250732421875,34.78670120239258,GPU,1.0,"('GPU', 'GPU')"
prefill_multidim,64,4096,0,47.08242416381836,74.99361038208008,45.05157470703125,Smart,1.0450783234546994,"('GPU', 'GPU')"
prefill_multidim,100,4096,0,90.0113582611084,119.96722221374512,88.54246139526367,Smart,1.0165897451087045,"('GPU', 'GPU')"
prefill_multidim,128,4096,0,104.97498512268066,148.72097969055176,103.8215160369873,Smart,1.0111101159925504,"('GPU', 'GPU')"
prefill_multidim,180,4096,0,138.64541053771973,207.9780101776123,136.86370849609375,Smart,1.013018075143542,"('GPU', 'GPU')"
prefill_multidim,256,4096,0,190.77205657958984,294.77930068969727,190.34194946289062,Smart,1.0022596548890714,"('GPU', 'GPU')"
prefill_multidim,380,4096,0,287.4720096588135,418.654203414917,281.28981590270996,Smart,1.021978021978022,"('GPU', 'GPU')"
prefill_multidim,512,4096,0,385.0362300872803,735.5771064758301,379.58478927612305,Smart,1.0143615892026476,"('GPU', 'GPU')"
prefill_multidim,725,4096,0,574.9852657318115,905.2937030792236,566.394567489624,Smart,1.0151673386986446,"('GPU', 'GPU')"
decode_sweep,1,768,0,1.016378402709961,1.142740249633789,0.9906291961669922,Smart,1.0259927797833934,"('NPU', 'GPU')"
decode_sweep,1,1024,0,1.53350830078125,1.4786720275878906,1.4495849609375,Smart,1.0578947368421052,"('NPU', 'GPU')"
decode_sweep,1,1536,0,2.850770950317383,2.4671554565429688,2.9115676879882812,NPU,1.1554889833784305,"('GPU', 'GPU')"
decode_sweep,1,2048,0,4.573822021484375,4.280567169189453,4.968881607055664,NPU,1.0685084103820877,"('GPU', 'NPU')"
int8_multidim_sweep,1,1536,1,1.8477439880371094,1.544952392578125,1.863718032836914,NPU_INT8,0.880772674939235,"('GPU', 'GPU')"
